0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	SM	MM	SLAB	ASIC
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	11.0	28.0	58.0	135.0	309.0	547.0	1019.0	1523.0	2482.0	3772.0	5374.0	7665.0	9943.0	11619.0	11811.0	11120.0	9863.0	8952.0	8513.0	8116.0	7748.0	7574.0	7338.0	7276.0	7033.0	6910.0	6898.0	6789.0	6823.0	7025.0	6809.0	6975.0	6861.0	6751.0	7123.0	7140.0	7198.0	7405.0	7050.0	7307.0	7418.0	7663.0	8035.0	8181.0	8724.0	9137.0	9547.0	10344.0	11475.0	13162.0	14824.0	14956.0	13337.0	10071.0	7497.0	5465.0	4139.0	3176.0	2473.0	1849.0	1393.0	1086.0	822.0	636.0	431.0	234.0	86.0	34.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	0	30
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	12.0	39.0	128.0	254.0	432.0	677.0	949.0	1326.0	1843.0	2329.0	3044.0	4317.0	5659.0	7871.0	10135.0	12256.0	13363.0	13049.0	11815.0	10652.0	9848.0	9261.0	9020.0	8429.0	8382.0	8005.0	7814.0	7589.0	7475.0	7654.0	7511.0	7730.0	7707.0	7689.0	7561.0	7426.0	7357.0	7341.0	7721.0	7875.0	7891.0	8082.0	7854.0	8038.0	8323.0	8304.0	8781.0	9209.0	9287.0	9904.0	10583.0	11639.0	13065.0	14297.0	14837.0	13036.0	9901.0	7206.0	5335.0	3927.0	3086.0	2455.0	1868.0	1447.0	1180.0	869.0	608.0	444.0	253.0	129.0	61.0	15.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	1	35
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	30.0	67.0	109.0	235.0	447.0	730.0	967.0	1408.0	1941.0	2802.0	3629.0	4929.0	6965.0	9712.0	12648.0	14974.0	15596.0	14798.0	13273.0	12388.0	11344.0	10857.0	10206.0	9832.0	9552.0	9229.0	9004.0	8919.0	9038.0	9022.0	9078.0	8882.0	8830.0	8685.0	8742.0	8918.0	8864.0	9087.0	9141.0	9088.0	9118.0	9264.0	9057.0	9363.0	9735.0	10342.0	10451.0	10971.0	11736.0	12591.0	14969.0	17191.0	17351.0	15003.0	11204.0	7871.0	5628.0	4168.0	3148.0	2427.0	1773.0	1480.0	1034.0	788.0	507.0	283.0	133.0	60.0	27.0	14.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	2	36
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	10.0	39.0	77.0	203.0	368.0	584.0	835.0	1347.0	1807.0	2331.0	3191.0	4182.0	5570.0	7702.0	10560.0	13220.0	14777.0	14959.0	13806.0	12429.0	11510.0	10913.0	10456.0	9959.0	9956.0	9492.0	9367.0	9187.0	8904.0	8980.0	9164.0	9058.0	8948.0	8880.0	8833.0	8789.0	8706.0	9170.0	9123.0	9083.0	9124.0	9235.0	9621.0	9485.0	10031.0	10286.0	10849.0	11178.0	11873.0	12884.0	14665.0	16703.0	18860.0	17469.0	13990.0	10308.0	7457.0	5427.0	4003.0	3175.0	2382.0	1744.0	1219.0	898.0	570.0	387.0	212.0	94.0	35.0	10.0	9.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	3	33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	19.0	48.0	112.0	275.0	458.0	654.0	1053.0	1460.0	2016.0	2758.0	3508.0	4918.0	6685.0	9066.0	12224.0	15370.0	17382.0	17164.0	15485.0	13761.0	12585.0	11995.0	11577.0	11293.0	10772.0	10461.0	10367.0	9864.0	10047.0	9977.0	9991.0	9959.0	9611.0	9436.0	9336.0	9286.0	9806.0	9830.0	9961.0	9806.0	9827.0	9984.0	10451.0	10637.0	10840.0	11464.0	11978.0	12624.0	13792.0	15561.0	17698.0	19089.0	18589.0	15459.0	11652.0	8412.0	6318.0	4738.0	3657.0	2749.0	2102.0	1607.0	1100.0	779.0	519.0	323.0	161.0	91.0	34.0	15.0	4.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	4	34
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	14.0	26.0	68.0	142.0	293.0	495.0	856.0	1133.0	1658.0	2200.0	3125.0	4223.0	5599.0	7481.0	10731.0	13911.0	16500.0	17336.0	16669.0	15164.0	13897.0	12715.0	12090.0	11395.0	11097.0	10592.0	10520.0	10216.0	10029.0	10140.0	10065.0	10077.0	10105.0	9712.0	9812.0	9885.0	9801.0	9786.0	10099.0	10105.0	10226.0	10355.0	10238.0	10477.0	10901.0	11196.0	11604.0	11960.0	12501.0	13253.0	14862.0	17266.0	19532.0	19557.0	16699.0	12703.0	9208.0	6745.0	5042.0	3857.0	2965.0	2193.0	1597.0	1217.0	884.0	503.0	345.0	184.0	72.0	38.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	5	31
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	14.0	45.0	100.0	182.0	381.0	560.0	980.0	1389.0	1967.0	2774.0	3691.0	4810.0	6636.0	9076.0	11881.0	15028.0	17130.0	17659.0	16812.0	15179.0	13982.0	13073.0	12513.0	11646.0	11433.0	11189.0	10988.0	10780.0	10745.0	10585.0	10716.0	10746.0	10290.0	10132.0	10274.0	10130.0	10321.0	10311.0	10783.0	10929.0	10858.0	10845.0	11145.0	11480.0	11733.0	12459.0	12962.0	13737.0	14522.0	15888.0	17937.0	19565.0	19988.0	17682.0	13758.0	10060.0	7246.0	5529.0	4250.0	3360.0	2549.0	1973.0	1487.0	1102.0	758.0	538.0	291.0	170.0	82.0	29.0	6.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	6	32
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	25.0	80.0	153.0	306.0	548.0	890.0	1255.0	1891.0	2531.0	3555.0	4856.0	6684.0	9240.0	12483.0	14845.0	15923.0	14998.0	13622.0	11909.0	11066.0	10461.0	10132.0	9799.0	9378.0	9346.0	8873.0	8783.0	8742.0	8800.0	8793.0	8764.0	8552.0	8499.0	8707.0	8635.0	8909.0	9060.0	9054.0	9313.0	9447.0	9500.0	9813.0	9904.0	10527.0	11021.0	11571.0	12551.0	13409.0	15181.0	17777.0	18352.0	16558.0	12857.0	9025.0	6479.0	4723.0	3706.0	2744.0	2154.0	1598.0	1175.0	876.0	622.0	350.0	197.0	99.0	45.0	18.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	0	7	29
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	32.0	94.0	176.0	294.0	461.0	728.0	1027.0	1419.0	1912.0	2587.0	3574.0	4804.0	6863.0	9649.0	12651.0	14488.0	14836.0	13474.0	11891.0	10922.0	10460.0	9929.0	9591.0	9353.0	9294.0	9241.0	9028.0	8963.0	9049.0	8936.0	8703.0	8638.0	8347.0	8411.0	8420.0	8342.0	8666.0	8613.0	8743.0	8590.0	8860.0	9091.0	8958.0	9194.0	9429.0	9654.0	10061.0	10442.0	11074.0	11895.0	13360.0	14734.0	15832.0	15015.0	13090.0	10323.0	7690.0	5694.0	4221.0	3290.0	2615.0	1930.0	1518.0	1080.0	815.0	504.0	306.0	146.0	61.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	0	61
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	30.0	93.0	211.0	347.0	576.0	900.0	1257.0	1840.0	2452.0	3339.0	4343.0	6119.0	8342.0	11021.0	13105.0	13710.0	12358.0	11057.0	10213.0	9714.0	9365.0	8957.0	8623.0	8492.0	8312.0	7985.0	7912.0	7880.0	8040.0	8013.0	7971.0	7590.0	7727.0	7629.0	7744.0	7957.0	7975.0	8069.0	7847.0	7940.0	8080.0	8328.0	8396.0	8480.0	8822.0	9018.0	9371.0	9753.0	10466.0	11724.0	13371.0	14283.0	14263.0	12679.0	9982.0	7261.0	5343.0	4113.0	2986.0	2372.0	1803.0	1293.0	965.0	642.0	436.0	241.0	85.0	42.0	13.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	1	52
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	11.0	40.0	96.0	182.0	363.0	615.0	919.0	1337.0	1931.0	2581.0	3596.0	4651.0	6535.0	8868.0	11947.0	14247.0	15121.0	13948.0	12192.0	11091.0	10428.0	10327.0	9939.0	9610.0	9487.0	9187.0	8820.0	8975.0	8810.0	8822.0	8670.0	8269.0	8271.0	8267.0	8312.0	8628.0	8850.0	9057.0	8979.0	9028.0	9124.0	9294.0	9318.0	9395.0	9493.0	10131.0	10391.0	10781.0	11747.0	13070.0	15333.0	16494.0	16133.0	14091.0	10922.0	7888.0	5820.0	4310.0	3300.0	2460.0	1876.0	1320.0	931.0	617.0	372.0	231.0	136.0	46.0	21.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	2	55
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	14.0	36.0	94.0	207.0	392.0	681.0	1068.0	1546.0	2288.0	3139.0	4193.0	5563.0	7612.0	10433.0	13784.0	17274.0	19113.0	18067.0	16116.0	14313.0	13236.0	12681.0	12411.0	12325.0	11848.0	11654.0	11513.0	11586.0	11255.0	11194.0	11029.0	10518.0	10553.0	10353.0	10646.0	10759.0	10863.0	11151.0	11164.0	11258.0	11019.0	11193.0	11443.0	11740.0	12162.0	12599.0	12841.0	13757.0	14529.0	16254.0	18552.0	20204.0	19613.0	16756.0	13220.0	9639.0	7117.0	5477.0	4085.0	3108.0	2396.0	1695.0	1224.0	849.0	582.0	285.0	162.0	66.0	17.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	3	54
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	10.0	23.0	53.0	115.0	249.0	456.0	737.0	1207.0	1738.0	2296.0	3233.0	4177.0	5833.0	7795.0	10793.0	14708.0	18037.0	18560.0	16926.0	14810.0	13169.0	12330.0	11833.0	11509.0	11516.0	11201.0	10918.0	11187.0	10840.0	10705.0	10905.0	10598.0	10344.0	10262.0	10308.0	10157.0	10414.0	10554.0	10827.0	10772.0	11034.0	11037.0	11274.0	11762.0	11865.0	12239.0	12637.0	13143.0	13902.0	15275.0	17447.0	19532.0	19731.0	17911.0	14328.0	10629.0	7896.0	5840.0	4419.0	3358.0	2606.0	1866.0	1326.0	912.0	615.0	377.0	166.0	90.0	24.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	4	57
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	46.0	93.0	183.0	373.0	636.0	974.0	1471.0	2105.0	3047.0	4034.0	5499.0	7460.0	10424.0	14222.0	18019.0	19816.0	19321.0	17320.0	15662.0	14572.0	13787.0	13430.0	12884.0	12454.0	12240.0	11748.0	11830.0	11747.0	11808.0	11519.0	11331.0	11149.0	11081.0	11027.0	11094.0	11359.0	11672.0	11565.0	11916.0	11897.0	12170.0	12505.0	12610.0	13108.0	13193.0	13869.0	14264.0	15306.0	16433.0	19123.0	21286.0	21632.0	19974.0	16402.0	12215.0	9120.0	6501.0	5061.0	3798.0	2849.0	2227.0	1606.0	1217.0	825.0	534.0	335.0	189.0	70.0	24.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	5	56
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	16.0	41.0	124.0	265.0	435.0	773.0	1154.0	1581.0	2206.0	3021.0	4073.0	5449.0	7537.0	10545.0	14090.0	16390.0	16339.0	14455.0	13011.0	12029.0	11369.0	10970.0	10738.0	10413.0	10160.0	10015.0	9945.0	10034.0	10011.0	9869.0	9766.0	9560.0	9276.0	9248.0	9231.0	9272.0	9397.0	9598.0	9703.0	9676.0	9845.0	9770.0	10077.0	10606.0	10755.0	10971.0	11776.0	12310.0	13529.0	15365.0	16884.0	17178.0	15757.0	13084.0	9788.0	7396.0	5356.0	4184.0	3154.0	2435.0	1813.0	1334.0	958.0	671.0	402.0	219.0	123.0	45.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	6	59
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	8.0	26.0	87.0	143.0	352.0	607.0	979.0	1480.0	2125.0	3157.0	4447.0	5992.0	8148.0	11641.0	15752.0	19520.0	20250.0	17853.0	15656.0	14110.0	13276.0	12549.0	12113.0	11690.0	11371.0	11226.0	11240.0	11237.0	11310.0	11434.0	11173.0	10846.0	10803.0	10493.0	10506.0	10545.0	10698.0	10824.0	10939.0	10957.0	10912.0	11151.0	11208.0	11414.0	11583.0	12086.0	12906.0	13594.0	14623.0	16541.0	18689.0	20232.0	19304.0	16806.0	13174.0	9747.0	7068.0	5168.0	4047.0	3045.0	2292.0	1619.0	1223.0	800.0	499.0	243.0	144.0	43.0	22.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	1	7	58
